,round_lat,round_lon,date,time,latitude,longitude,frp
11900,34.1,-84.4,19/11/2016,1748,34.118415999999996,-84.382553,30.44
11901,26.5,-80.6,19/11/2016,1926,26.49873,-80.615349,41.19
11902,35.0,-81.4,19/11/2016,1928,34.979149,-81.36189300000001,96.81
11903,33.5,-84.6,19/11/2016,1928,33.5326,-84.62943299999999,29.28
11904,32.3,-84.9,19/11/2016,1928,32.320808,-84.913673,7.07
11905,48.9,-95.9,19/11/2016,1933,48.918194,-95.87512199999999,142.09
11906,31.7,-110.6,19/11/2016,2109,31.711747999999996,-110.576485,15.74
11907,34.1,-110.0,19/11/2016,2110,34.119960999999996,-110.01511399999998,13.93
11908,36.0,-118.6,19/11/2016,2110,35.96471,-118.584473,355.34
11909,36.0,-118.6,19/11/2016,2110,35.960426,-118.589294,355.34
11910,36.0,-118.6,19/11/2016,2110,35.961063,-118.58371000000001,355.34
11911,37.1,-101.4,20/11/2016,930,37.114368,-101.446938,10.59
11912,32.7,-82.6,20/11/2016,1729,32.694942,-82.639946,63.86
11913,26.6,-80.5,20/11/2016,1907,26.647806,-80.501694,90.72
11914,26.6,-80.5,20/11/2016,1907,26.647496999999998,-80.505142,90.72
11915,27.0,-80.4,20/11/2016,1907,26.996914,-80.439995,15.42
11916,29.7,-92.3,20/11/2016,1908,29.743111,-92.26765400000001,9.53
11917,33.9,-85.4,20/11/2016,1909,33.883202000000004,-85.372375,17.99
11918,35.0,-81.4,20/11/2016,1909,34.987010999999995,-81.360405,20.49
11919,35.6,-119.2,20/11/2016,2052,35.626434,-119.18042,7.25
11920,35.6,-119.4,20/11/2016,2052,35.630001,-119.43235800000001,27.85
11921,36.4,-76.1,21/11/2016,1710,36.415756,-76.105721,11.12
11922,27.1,-80.4,21/11/2016,1848,27.064087,-80.441437,102.54
11923,31.4,-94.1,21/11/2016,1850,31.371769,-94.123207,17.93
11924,30.0,-92.0,21/11/2016,1850,30.048983000000003,-91.99739100000001,17.32
11925,33.3,-99.2,21/11/2016,1851,33.258507,-99.243431,10.22
11926,37.8,-78.9,21/11/2016,1851,37.773185999999995,-78.851555,12.65
11927,37.7,-79.1,21/11/2016,1851,37.715221,-79.143883,27.23
11928,35.0,-83.5,21/11/2016,1851,35.023196999999996,-83.539085,18.32
11929,32.4,-100.0,21/11/2016,1851,32.387572999999996,-99.976608,17.56
11930,28.9,-96.9,21/11/2016,2030,28.861029,-96.8908,64.76
11931,30.5,-95.5,21/11/2016,2031,30.499722,-95.539932,34.56
11932,37.7,-79.2,22/11/2016,711,37.740173,-79.177086,8.21
11933,35.1,-82.7,22/11/2016,712,35.065578,-82.734406,8.37
11934,35.7,-82.1,22/11/2016,712,35.714531,-82.12215400000001,11.38
11935,26.4,-80.8,22/11/2016,1829,26.378044,-80.834862,9.54
11936,28.7,-82.5,22/11/2016,1830,28.683199,-82.513565,64.12
11937,30.0,-91.1,22/11/2016,1831,29.989634999999996,-91.09213299999999,10.1
11938,30.9,-91.8,22/11/2016,1831,30.925745000000003,-91.814514,44.61
11939,30.6,-91.5,22/11/2016,1831,30.637790999999996,-91.498566,6.04
11940,30.5,-89.9,22/11/2016,1831,30.495539,-89.877708,13.79
11941,36.5,-89.7,22/11/2016,1832,36.504996999999996,-89.749466,17.1
11942,36.5,-89.8,22/11/2016,1832,36.508972,-89.750725,9.44
11943,35.4,-118.9,22/11/2016,2014,35.365292,-118.862473,7.34
11944,36.6,-119.3,22/11/2016,2014,36.632339,-119.314346,42.5
11945,36.5,-119.7,22/11/2016,2014,36.467667,-119.67955800000001,10.42
11946,19.4,-155.1,23/11/2016,1202,19.395519,-155.093842,10.82
11947,29.8,-90.9,23/11/2016,1812,29.845646000000002,-90.89907099999999,13.56
11948,33.6,-92.2,23/11/2016,1954,33.636059,-92.15412099999999,102.87
11949,35.9,-119.8,23/11/2016,2136,35.898003,-119.840179,27.26
11950,35.9,-119.8,23/11/2016,2136,35.898491,-119.833649,27.26
11951,33.9,-86.9,24/11/2016,1935,33.899399,-86.91265899999999,6.72
11952,26.5,-81.0,25/11/2016,1913,26.479406,-80.959595,10.17
11953,30.3,-82.7,25/11/2016,1914,30.32535,-82.673576,16.95
11954,30.6,-91.9,25/11/2016,1915,30.639934999999998,-91.869606,14.56
11955,30.2,-91.8,25/11/2016,1915,30.248661,-91.795082,14.54
11956,19.4,-155.1,26/11/2016,1105,19.393698,-155.094223,10.27
11957,29.8,-91.4,26/11/2016,1856,29.823904,-91.433044,44.62
11958,30.1,-90.9,27/11/2016,1837,30.088853999999998,-90.863785,14.31
11959,30.1,-91.2,27/11/2016,1837,30.127708000000002,-91.211601,14.74
11960,35.0,-77.8,27/11/2016,1838,34.966869,-77.81739,8.91
11961,36.4,-101.3,27/11/2016,2020,36.421726,-101.264839,34.05
11962,36.0,-102.7,27/11/2016,2020,36.036888,-102.65974399999999,9.94
11963,29.8,-93.8,28/11/2016,1959,29.827204,-93.772499,7.56
11964,35.9,-119.8,28/11/2016,2142,35.899963,-119.84664199999999,16.26
11965,35.9,-119.9,28/11/2016,2142,35.895695,-119.850479,21.15
11966,37.4,-86.0,29/11/2016,820,37.420189,-86.007622,5.48
11967,28.4,-82.1,29/11/2016,1759,28.357744,-82.121658,17.52
11968,38.0,-94.0,29/11/2016,1802,38.049690000000005,-93.998085,45.03
11969,29.1,-98.7,29/11/2016,1940,29.138153000000003,-98.650116,8.89
11970,37.3,-94.1,29/11/2016,1942,37.30101,-94.139679,274.49
11971,35.9,-119.8,29/11/2016,2123,35.889782000000004,-119.84636699999999,20.91
11972,35.9,-119.9,29/11/2016,2123,35.889351,-119.850723,14.89
11973,28.7,-80.9,30/11/2016,1740,28.677396999999996,-80.88822900000001,7.91
11974,29.2,-95.3,30/11/2016,1921,29.152285,-95.253815,125.42
11975,45.4,-123.9,01/12/2016,923,45.409988,-123.912117,4.95
11976,29.9,-95.8,01/12/2016,1902,29.928833,-95.81085999999999,19.5
11977,30.4,-91.3,01/12/2016,1902,30.388277000000002,-91.296219,8.7
11978,34.1,-79.3,01/12/2016,1903,34.056540999999996,-79.305313,7.04
11979,29.8,-99.4,01/12/2016,2043,29.788304999999998,-99.426422,24.09
11980,29.9,-91.1,02/12/2016,1843,29.939865,-91.058052,27.39
11981,30.1,-82.9,02/12/2016,1843,30.069640999999997,-82.874023,13.76
11982,38.6,-75.9,02/12/2016,1845,38.555901,-75.91618299999999,16.46
11983,34.6,-92.7,02/12/2016,1845,34.589146,-92.668488,10.43
11984,38.8,-122.7,03/12/2016,2149,38.831825,-122.709946,6.12
11985,37.9,-121.4,03/12/2016,2149,37.881671999999995,-121.37453500000001,5.36
11986,27.8,-97.6,07/12/2016,733,27.807373,-97.595718,7.07
11987,43.2,-120.7,07/12/2016,1051,43.231853,-120.699623,20.18
11988,34.2,-110.9,08/12/2016,2013,34.242237,-110.85351599999998,77.22
11989,30.0,-81.6,09/12/2016,1811,29.955561,-81.629417,17.3
11990,30.8,-83.8,09/12/2016,1812,30.758255,-83.82575200000001,20.0
11991,31.3,-89.7,09/12/2016,1812,31.334808000000002,-89.688187,51.35
11992,29.8,-91.6,09/12/2016,1952,29.816914,-91.616287,22.59
11993,30.0,-90.8,09/12/2016,1952,30.00037,-90.75708,14.33
11994,29.8,-90.9,09/12/2016,1952,29.795412,-90.92733,16.94
11995,34.3,-103.8,09/12/2016,1954,34.324321999999995,-103.839874,109.49
11996,35.3,-93.4,09/12/2016,1954,35.277767,-93.38604699999999,28.44
11997,32.2,-83.2,10/12/2016,1753,32.192352,-83.239731,7.88
11998,31.9,-83.7,10/12/2016,1753,31.856716,-83.672348,53.55
11999,32.1,-83.8,10/12/2016,1753,32.069072999999996,-83.80375699999999,32.25
12000,32.0,-82.7,10/12/2016,1753,32.028107,-82.733665,19.41
12001,32.7,-82.9,10/12/2016,1754,32.715626,-82.88591,15.35
12002,32.5,-84.0,10/12/2016,1754,32.530857,-84.030243,24.75
12003,32.5,-84.6,10/12/2016,1754,32.535213,-84.55834200000001,24.93
12004,32.5,-83.1,10/12/2016,1754,32.542534,-83.099113,18.09
12005,29.6,-91.5,10/12/2016,1933,29.634245,-91.518875,7.28
12006,30.2,-84.2,10/12/2016,1933,30.241314000000003,-84.151894,9.84
12007,31.6,-85.0,10/12/2016,1934,31.645428000000003,-84.986664,16.26
12008,31.7,-85.0,10/12/2016,1934,31.651636,-84.98313900000001,14.49
12009,31.8,-85.4,10/12/2016,1934,31.829705999999998,-85.405846,10.47
12010,31.7,-87.1,10/12/2016,1934,31.660168,-87.060158,30.97
12011,31.5,-85.6,10/12/2016,1934,31.508471999999998,-85.594261,11.36
12012,30.6,-91.3,10/12/2016,1934,30.560169000000002,-91.31304200000001,16.67
12013,30.7,-87.6,10/12/2016,1934,30.695795,-87.569763,22.15
12014,30.7,-84.5,10/12/2016,1934,30.725361,-84.507858,19.48
12015,30.8,-86.7,10/12/2016,1934,30.815331,-86.714233,30.8
12016,30.6,-91.6,10/12/2016,1934,30.572958,-91.58045200000001,12.33
12017,32.8,-82.6,10/12/2016,1934,32.770359,-82.610298,35.13
12018,31.3,-82.2,11/12/2016,1915,31.275121999999996,-82.198799,7.22
12019,32.9,-86.4,11/12/2016,1915,32.871204,-86.445808,8.8
12020,32.9,-86.4,11/12/2016,1915,32.875946,-86.441704,8.8
12021,26.6,-81.0,12/12/2016,1854,26.639305,-81.00251800000001,16.9
12022,29.9,-82.0,12/12/2016,1855,29.925203000000003,-81.994148,12.73
12023,26.3,-97.9,12/12/2016,1855,26.292467,-97.89308199999999,23.6
12024,26.4,-98.0,12/12/2016,1855,26.367292,-97.96300500000001,13.58
12025,30.1,-85.4,12/12/2016,1856,30.086843,-85.408951,14.09
12026,31.0,-97.7,12/12/2016,1856,30.972965000000002,-97.746277,24.4
12027,29.9,-91.9,12/12/2016,1856,29.853417999999998,-91.863792,6.36
12028,31.1,-99.1,12/12/2016,2037,31.096290999999997,-99.147385,16.92
12029,29.9,-85.3,13/12/2016,1837,29.940475,-85.349686,6.38
12030,26.4,-97.9,13/12/2016,2017,26.437772999999996,-97.882645,10.86
12031,41.9,-100.9,13/12/2016,2021,41.887871000000004,-100.85586500000001,23.07
12032,36.5,-120.0,13/12/2016,2201,36.542904,-119.972572,33.72
12033,26.4,-81.7,14/12/2016,1817,26.357363,-81.672989,12.1
12034,33.0,-116.6,14/12/2016,2001,32.985332,-116.596397,200.83
12035,27.8,-81.1,15/12/2016,1758,27.779678000000004,-81.144913,150.5
12036,29.6,-82.9,15/12/2016,1940,29.577612,-82.879288,152.41
12037,26.6,-81.3,16/12/2016,1739,26.583934999999997,-81.338509,8.89
12038,26.5,-80.8,16/12/2016,1739,26.452703000000003,-80.756424,52.67
12039,28.4,-82.3,16/12/2016,1740,28.430003999999997,-82.259407,6.65
12040,30.3,-84.2,16/12/2016,1740,30.340158000000002,-84.175133,20.69
12041,26.7,-81.2,16/12/2016,1920,26.722956,-81.162941,12.71
12042,27.0,-81.8,16/12/2016,1920,27.015048999999998,-81.810867,31.69
12043,27.2,-82.3,16/12/2016,1920,27.243221000000002,-82.26213100000001,43.42
12044,27.3,-82.3,16/12/2016,1920,27.251528000000004,-82.25331899999999,23.77
12045,28.4,-82.2,16/12/2016,1920,28.431475,-82.21751400000001,26.98
12046,31.9,-85.6,16/12/2016,1921,31.876421,-85.57639300000001,14.09
12047,32.5,-83.8,16/12/2016,1921,32.450953999999996,-83.81298100000001,34.64
12048,29.9,-83.3,16/12/2016,1921,29.917991999999998,-83.328621,8.81
12049,31.4,-84.4,16/12/2016,1921,31.437379999999997,-84.368843,8.23
12050,33.3,-101.7,17/12/2016,745,33.315533,-101.72673,17.92
12051,30.5,-86.8,17/12/2016,1902,30.497574,-86.794075,8.86
12052,32.8,-82.7,17/12/2016,1903,32.795466999999995,-82.720963,26.79
12053,29.8,-94.9,19/12/2016,708,29.831152000000003,-94.924675,42.7
12054,26.4,-81.7,20/12/2016,1804,26.357459999999996,-81.66407,9.78
12055,30.1,-82.6,21/12/2016,1747,30.053379,-82.634102,6.54
12056,28.4,-82.2,21/12/2016,1926,28.432938,-82.221375,21.01
12057,30.8,-85.2,21/12/2016,1927,30.818428000000004,-85.169365,9.71
12058,31.4,-85.7,21/12/2016,1927,31.373928000000003,-85.69500699999999,5.21
12059,30.4,-95.2,21/12/2016,1927,30.388382,-95.24675,23.56
12060,31.7,-93.6,21/12/2016,1928,31.670282,-93.639664,32.86
12061,41.4,-99.0,21/12/2016,1931,41.412807,-98.962112,104.26
12062,26.5,-80.7,22/12/2016,1907,26.520204999999997,-80.661858,30.78
12063,26.5,-80.7,22/12/2016,1907,26.525346999999996,-80.662369,30.78
12064,26.5,-80.9,22/12/2016,1907,26.53841,-80.861862,54.56
12065,26.5,-80.9,22/12/2016,1907,26.533331,-80.861351,54.56
12066,28.3,-80.8,22/12/2016,1908,28.253494,-80.77877,10.75
12067,33.9,-94.8,22/12/2016,1910,33.854217999999996,-94.76799,122.01
12068,19.4,-155.1,23/12/2016,1239,19.39426,-155.084549,8.25
12069,27.6,-80.6,23/12/2016,1848,27.609271999999997,-80.623222,12.23
12070,32.6,-85.3,23/12/2016,1850,32.608238,-85.28711700000001,22.77
12071,32.5,-89.0,23/12/2016,1850,32.469086,-89.04946899999999,9.55
12072,32.2,-83.9,24/12/2016,1831,32.243088,-83.936607,14.84
12073,32.2,-83.9,24/12/2016,1831,32.239723,-83.935829,14.84
12074,29.5,-90.8,24/12/2016,1831,29.486603000000002,-90.773544,11.56
12075,29.8,-91.4,24/12/2016,1831,29.809708,-91.439484,5.23
12076,31.6,-83.5,26/12/2016,1753,31.59083,-83.515068,11.61
12077,29.8,-93.9,26/12/2016,1933,29.790667,-93.856483,7.38
12078,31.9,-84.8,26/12/2016,1934,31.902676,-84.818787,11.77
12079,31.5,-86.1,26/12/2016,1934,31.474474,-86.11529499999999,7.73
12080,31.8,-85.6,26/12/2016,1934,31.75886,-85.64768199999999,28.03
12081,30.5,-84.9,27/12/2016,1914,30.524416,-84.853325,31.03
12082,27.3,-81.8,27/12/2016,1914,27.296173,-81.80767800000001,10.16
12083,30.5,-85.7,27/12/2016,1915,30.540487,-85.735527,14.6
12084,31.7,-87.1,27/12/2016,1915,31.662155,-87.062874,10.96
12085,32.2,-85.7,27/12/2016,1915,32.184048,-85.709908,15.3
12086,28.4,-82.1,28/12/2016,1855,28.407498999999998,-82.07959699999999,21.67
12087,34.7,-81.7,28/12/2016,1857,34.725834000000006,-81.726685,10.84
12088,32.7,-115.7,28/12/2016,2038,32.663123999999996,-115.653259,13.0
12089,32.8,-115.7,28/12/2016,2038,32.754546999999995,-115.69571699999999,26.56
12090,26.3,-81.7,29/12/2016,1836,26.348919,-81.670242,8.11
12091,27.0,-81.9,29/12/2016,1836,27.027924,-81.945351,15.06
12092,35.0,-98.4,29/12/2016,1839,34.966021999999995,-98.416954,167.28
12093,35.6,-96.9,29/12/2016,1839,35.630199,-96.936104,12.94
12094,28.8,-96.5,29/12/2016,2017,28.810102,-96.504807,35.36
12095,34.1,-96.0,29/12/2016,2019,34.090496,-96.04660799999999,13.27
12096,34.0,-95.8,29/12/2016,2019,33.993546,-95.759041,8.21
12097,31.4,-84.4,30/12/2016,1818,31.407307,-84.416145,7.72
12098,31.3,-85.1,30/12/2016,1818,31.328117,-85.14959,18.04
12099,32.6,-85.3,30/12/2016,1819,32.613213,-85.291924,18.15
12100,32.4,-85.7,30/12/2016,1819,32.363308,-85.656708,12.44
12101,32.1,-89.3,30/12/2016,1819,32.126629,-89.332382,8.46
12102,32.1,-93.0,30/12/2016,1959,32.114513,-93.041168,9.4
12103,31.9,-93.1,30/12/2016,1959,31.865796999999997,-93.054733,8.75
12104,34.0,-88.8,30/12/2016,2000,33.962788,-88.790474,26.86
12105,34.6,-94.9,30/12/2016,2000,34.614792,-94.895432,11.49
12106,35.0,-94.5,30/12/2016,2000,34.984592,-94.476685,6.46
12107,26.7,-80.6,31/12/2016,1758,26.668175,-80.587517,80.94
12108,26.6,-80.9,01/01/2017,1920,26.558321000000003,-80.8592,29.55
12109,26.5,-98.5,02/01/2017,1901,26.530554,-98.50765200000001,21.26
12110,27.1,-81.8,02/01/2017,1901,27.083101,-81.84745799999999,11.86
12111,28.4,-97.1,02/01/2017,1902,28.372017,-97.094604,131.07
12112,29.6,-99.0,02/01/2017,1902,29.581604,-98.95922900000001,16.65
12113,26.6,-80.5,03/01/2017,1842,26.635040000000004,-80.546486,14.19
12114,28.4,-97.1,03/01/2017,1843,28.384262,-97.098564,21.63
12115,26.1,-97.7,03/01/2017,2023,26.078348000000002,-97.734703,8.5
12116,26.5,-97.9,03/01/2017,2023,26.512853999999997,-97.85494200000001,14.32
12117,26.9,-81.7,05/01/2017,1804,26.932268,-81.701515,17.02
12118,28.9,-81.5,05/01/2017,1805,28.945815999999997,-81.50125899999999,17.31
12119,30.5,-85.8,05/01/2017,1805,30.538687,-85.802612,11.65
12120,32.6,-114.6,05/01/2017,2128,32.593815,-114.615326,11.13
12121,26.8,-81.0,06/01/2017,1745,26.801445,-81.012794,10.25
12122,29.7,-82.7,06/01/2017,1746,29.738366999999997,-82.653305,7.52
12123,34.2,-96.5,08/01/2017,731,34.238597999999996,-96.457787,8.24
12124,28.7,-96.5,08/01/2017,2030,28.650698,-96.49769599999999,35.8
12125,27.6,-81.1,09/01/2017,1829,27.637718,-81.092911,121.72
12126,19.4,-155.1,09/01/2017,2332,19.392167999999998,-155.08493,17.39
12127,36.6,-100.2,10/01/2017,834,36.629017,-100.189796,48.97
12128,36.6,-100.2,10/01/2017,834,36.629715000000004,-100.19407700000001,48.97
12129,19.4,-155.1,10/01/2017,1202,19.392070999999998,-155.086151,15.4
12130,19.4,-155.1,10/01/2017,1202,19.391464000000003,-155.082413,15.4
12131,27.4,-82.3,10/01/2017,1811,27.379429,-82.280403,10.83
12132,30.2,-84.9,10/01/2017,1812,30.163757,-84.943771,18.32
12133,29.9,-85.3,10/01/2017,1812,29.943583,-85.329941,15.89
12134,29.6,-91.9,10/01/2017,1952,29.613128999999997,-91.903549,7.0
12135,29.6,-91.9,10/01/2017,1952,29.618403999999998,-91.90406,7.0
12136,29.5,-89.7,10/01/2017,1952,29.493166,-89.676247,15.91
12137,29.9,-91.0,10/01/2017,1952,29.893440000000002,-91.017601,6.9
12138,29.7,-90.7,10/01/2017,1952,29.741715999999997,-90.666733,7.47
12139,30.5,-91.3,10/01/2017,1952,30.545027,-91.34949499999999,6.69
12140,32.2,-99.0,10/01/2017,1953,32.233562,-99.01329799999999,192.2
12141,27.0,-80.6,11/01/2017,1752,26.953768,-80.59129300000001,9.0
12142,26.9,-81.8,11/01/2017,1752,26.898348,-81.830368,8.52
12143,26.8,-80.3,11/01/2017,1752,26.830546999999996,-80.280663,21.35
12144,26.7,-80.4,11/01/2017,1752,26.719364000000002,-80.408463,22.83
12145,27.8,-81.1,11/01/2017,1752,27.798113,-81.08710500000001,61.12
12146,26.6,-80.5,11/01/2017,1752,26.615389,-80.478195,19.44
12147,26.5,-80.5,11/01/2017,1752,26.471847999999998,-80.466629,7.67
12148,27.8,-80.8,11/01/2017,1752,27.815943,-80.841774,4.38
12149,27.6,-81.1,11/01/2017,1752,27.614511,-81.130806,22.81
12150,28.2,-81.0,11/01/2017,1752,28.201846999999997,-80.980461,8.29
12151,28.2,-81.0,11/01/2017,1752,28.201105,-80.983719,8.29
12152,28.6,-82.3,11/01/2017,1752,28.637154,-82.26821899999999,8.03
12153,32.1,-83.2,11/01/2017,1753,32.101524,-83.152885,11.86
12154,31.8,-83.1,11/01/2017,1753,31.751801,-83.07159399999999,28.23
12155,32.1,-83.2,11/01/2017,1753,32.106644,-83.154587,11.86
12156,31.2,-85.7,11/01/2017,1753,31.155541999999997,-85.67488900000001,13.69
12157,30.5,-85.3,11/01/2017,1753,30.538076,-85.333771,28.95
12158,30.0,-84.9,11/01/2017,1753,29.987084999999997,-84.886612,16.83
12159,30.0,-84.9,11/01/2017,1753,29.988413,-84.881508,16.83
12160,30.7,-84.8,11/01/2017,1753,30.653871999999996,-84.754997,15.71
12161,30.2,-84.2,11/01/2017,1753,30.228662,-84.16216999999999,16.16
12162,30.2,-84.5,11/01/2017,1753,30.24708,-84.548393,18.08
12163,30.3,-84.5,11/01/2017,1753,30.254044,-84.545517,37.49
12164,30.7,-85.1,11/01/2017,1753,30.680266999999997,-85.08989,9.07
12165,30.2,-83.3,11/01/2017,1753,30.20265,-83.305954,7.97
12166,30.2,-83.3,11/01/2017,1753,30.20365,-83.301849,7.97
12167,30.3,-84.6,11/01/2017,1753,30.256135999999998,-84.561874,16.26
12168,31.5,-84.1,11/01/2017,1753,31.473398,-84.100861,7.79
12169,30.9,-84.8,11/01/2017,1753,30.948335999999998,-84.775864,8.83
12170,32.1,-83.0,11/01/2017,1753,32.056168,-82.99906899999999,5.5
12171,32.0,-82.6,11/01/2017,1753,32.045101,-82.625443,22.96
12172,31.2,-82.8,11/01/2017,1753,31.245644,-82.81568100000001,31.32
12173,32.2,-83.9,11/01/2017,1753,32.247166,-83.932373,11.61
12174,31.3,-82.8,11/01/2017,1753,31.250771999999998,-82.817307,31.32
12175,31.9,-84.4,11/01/2017,1753,31.866177,-84.40320600000001,5.23
12176,33.0,-84.1,11/01/2017,1754,33.023045,-84.05835,5.49
12177,27.4,-81.9,11/01/2017,1932,27.370686,-81.850853,13.86
12178,27.4,-81.8,11/01/2017,1932,27.372206,-81.849991,23.1
12179,31.2,-84.5,11/01/2017,1933,31.206482,-84.47914899999999,13.88
12180,31.1,-85.1,11/01/2017,1933,31.104736,-85.085663,7.58
12181,29.9,-91.7,11/01/2017,1933,29.880114000000003,-91.657394,5.37
12182,31.2,-83.3,11/01/2017,1933,31.231901,-83.32839200000001,20.15
12183,31.1,-85.6,11/01/2017,1933,31.106068,-85.56875600000001,9.27
12184,30.6,-84.4,11/01/2017,1933,30.614752000000003,-84.40052800000001,8.39
12185,30.9,-84.7,11/01/2017,1933,30.90287,-84.738365,39.07
12186,30.8,-83.6,11/01/2017,1933,30.831384999999997,-83.556274,39.96
12187,30.7,-91.6,11/01/2017,1934,30.70042,-91.595573,8.25
12188,32.4,-84.2,11/01/2017,1934,32.44632,-84.19255799999999,25.95
12189,32.5,-84.2,11/01/2017,1934,32.451309,-84.19100999999999,11.4
12190,32.0,-85.2,11/01/2017,1934,31.962769,-85.220261,32.53
12191,31.4,-85.8,11/01/2017,1934,31.449337,-85.76261099999999,9.88
12192,31.7,-85.6,11/01/2017,1934,31.650339000000002,-85.576065,13.47
12193,32.3,-82.6,11/01/2017,1934,32.323631,-82.570724,25.48
12194,31.7,-83.1,11/01/2017,1934,31.747721000000002,-83.072769,53.14
12195,32.1,-82.9,11/01/2017,1934,32.091755,-82.928535,10.13
12196,31.5,-83.6,11/01/2017,1934,31.509622999999998,-83.64031999999999,20.52
12197,32.1,-81.8,11/01/2017,1934,32.078087,-81.83416,17.2
12198,31.3,-83.8,11/01/2017,1934,31.335172999999998,-83.768837,18.61
12199,31.3,-83.8,11/01/2017,1934,31.341679,-83.76906600000001,18.61
12200,31.7,-85.7,11/01/2017,1934,31.720371000000004,-85.69364200000001,14.29
12201,32.9,-82.0,11/01/2017,1934,32.936291,-81.972588,17.8
12202,26.9,-81.8,12/01/2017,1733,26.868294,-81.759567,27.69
12203,27.1,-80.4,12/01/2017,1733,27.141634000000003,-80.40770699999999,23.89
12204,28.4,-81.7,12/01/2017,1733,28.357487,-81.738556,19.85
12205,31.4,-83.2,12/01/2017,1734,31.368843,-83.24880999999999,13.27
12206,31.4,-83.3,12/01/2017,1734,31.365993,-83.254204,18.12
12207,32.4,-81.6,12/01/2017,1734,32.363673999999996,-81.630234,7.46
12208,29.1,-81.8,12/01/2017,1734,29.120451,-81.801247,119.46
12209,29.1,-81.8,12/01/2017,1734,29.128851,-81.796722,119.46
12210,33.0,-81.5,12/01/2017,1735,33.004726,-81.455627,18.92
12211,32.7,-82.5,12/01/2017,1735,32.716225,-82.45148499999999,11.6
12212,33.5,-80.3,12/01/2017,1735,33.52047,-80.295998,21.34
12213,26.3,-80.9,12/01/2017,1913,26.292109999999997,-80.937996,14.31
12214,27.2,-82.2,12/01/2017,1913,27.245001000000002,-82.24385799999999,81.12
12215,27.2,-82.2,12/01/2017,1913,27.245290999999998,-82.240402,81.12
12216,27.2,-82.2,12/01/2017,1913,27.239817,-82.243324,81.12
12217,27.2,-82.2,12/01/2017,1913,27.240107000000002,-82.239853,81.12
12218,27.2,-81.5,12/01/2017,1913,27.231306,-81.450737,13.67
12219,26.9,-82.2,12/01/2017,1913,26.859092999999998,-82.18306700000001,6.48
12220,27.2,-82.3,12/01/2017,1913,27.244427,-82.250778,32.01
12221,29.7,-82.7,12/01/2017,1914,29.729259000000003,-82.719902,8.5
12222,28.8,-82.2,12/01/2017,1914,28.787926000000002,-82.220451,8.06
12223,29.0,-82.4,12/01/2017,1914,29.001188,-82.387054,11.62
